,,,,,,,,179518271,"Newton, Elmo",NEWTON,ELMO,ENEWTON@UCI.EDU,
,,,,,,,,180492118,"Rasmussen, Ronan",RASMUSSEN,RONAN,RRASMUSSEN@UCI.EDU,
,,,,,,,,181465965,"Nguyen, Haley",NGUYEN,HALEY,HNGUYEN@UCI.EDU,
,,,,,,,,182439812,"Ayers, Keely",AYERS,KEELY,KAYERS@UCI.EDU,
,,,,,,,,183413659,"Warren, Keelie",WARREN,KEELIE,KWARREN@UCI.EDU,
,,,,,,,,184387506,"Armstrong, Skyler",ARMSTRONG,SKYLER,SARMSTRONG@UCI.EDU,
,,,,,,,,185361353,"Hancock, Judith",HANCOCK,JUDITH,JHANCOCK@UCI.EDU,
,,,,,,,,186335200,"Doyle, Hashim",DOYLE,HASHIM,HDOYLE@UCI.EDU,
,,,,,,,,187309047,"Tyson, Caldwell",TYSON,CALDWELL,CTYSON@UCI.EDU,
,,,,,,,,188282894,"Dickerson, Dalton",DICKERSON,DALTON,DDICKERSON@UCI.EDU,
,,,,,,,,189256741,"Lewis, Olivia",LEWIS,OLIVIA,OLEWIS@UCI.EDU,
,,,,,,,,190230588,"Barber, Stewart",BARBER,STEWART,SBARBER@UCI.EDU,
,,,,,,,,191204435,"Stein, Curran",STEIN,CURRAN,CSTEIN@UCI.EDU,
,,,,,,,,192178282,"Weaver, Rina",WEAVER,RINA,RWEAVER@UCI.EDU,
,,,,,,,,193152129,"Boyd, Travis",BOYD,TRAVIS,TBOYD@UCI.EDU,
,,,,,,,,194125976,"Ferguson, Sylvia",FERGUSON,SYLVIA,SFERGUSON@UCI.EDU,
,,,,,,,,195099823,"Trujillo, Ivy",TRUJILLO,IVY,ITRUJILLO@UCI.EDU,
,,,,,,,,196073670,"Mayer, Conan",MAYER,CONAN,CMAYER@UCI.EDU,
,,,,,,,,197047517,"Barnes, Margaret",BARNES,MARGARET,MBARNES@UCI.EDU,
,,,,,,,,198021364,"Case, Danielle",CASE,DANIELLE,DCASE@UCI.EDU,
,,,,,,,,198995211,"Buckner, Ivy",BUCKNER,IVY,IBUCKNER@UCI.EDU,
,,,,,,,,199969058,"Koch, Arsenio",KOCH,ARSENIO,AKOCH@UCI.EDU,
,,,,,,,,200942905,"Fulton, Dorian",FULTON,DORIAN,DFULTON@UCI.EDU,
,,,,,,,,201916752,"Ruiz, Nathan",RUIZ,NATHAN,NRUIZ@UCI.EDU,
,,,,,,,,202890599,"Williams, Lewis",WILLIAMS,LEWIS,LWILLIAMS@UCI.EDU,
,,,,,,,,203864446,"Sandoval, Aquila",SANDOVAL,AQUILA,ASANDOVAL@UCI.EDU,
,,,,,,,,204838293,"Martinez, Raja",MARTINEZ,RAJA,RMARTINEZ@UCI.EDU,
,,,,,,,,205812140,"Kelley, Whitney",KELLEY,WHITNEY,WKELLEY@UCI.EDU,
,,,,,,,,206785987,"Whitney, Giacomo",WHITNEY,GIACOMO,GWHITNEY@UCI.EDU,
,,,,,,,,207759834,"Morgan, Nell",MORGAN,NELL,NMORGAN@UCI.EDU,
,,,,,,,,208733681,"Delacruz, Cassidy",DELACRUZ,CASSIDY,CDELACRUZ@UCI.EDU,
,,,,,,,,209707528,"Rodriguez, Frances",RODRIGUEZ,FRANCES,FRODRIGUEZ@UCI.EDU,
,,,,,,,,210681375,"Durham, Jaden",DURHAM,JADEN,JDURHAM@UCI.EDU,
,,,,,,,,211655222,"Justice, Cassady",JUSTICE,CASSADY,CJUSTICE@UCI.EDU,
,,,,,,,,212629069,"Duran, Mannix",DURAN,MANNIX,MDURAN@UCI.EDU,
,,,,,,,,213602916,"Wolfe, Whilemina",WOLFE,WHILEMINA,WWOLFE@UCI.EDU,
,,,,,,,,214576763,"Mccullough, Nissim",MCCULLOUGH,NISSIM,NMCCULLOUGH@UCI.EDU,
,,,,,,,,215550610,"Vargas, Carissa",VARGAS,CARISSA,CVARGAS@UCI.EDU,
,,,,,,,,216524457,"Potter, Channing",POTTER,CHANNING,CPOTTER@UCI.EDU,
,,,,,,,,217498304,"Chapman, Marah",CHAPMAN,MARAH,MCHAPMAN@UCI.EDU,
,,,,,,,,218472151,"Cole, Daryl",COLE,DARYL,DCOLE@UCI.EDU,
,,,,,,,,219445998,"Kinney, Roanna",KINNEY,ROANNA,RKINNEY@UCI.EDU,
,,,,,,,,220419845,"Slater, Aurelia",SLATER,AURELIA,ASLATER@UCI.EDU,
,,,,,,,,221393692,"Singleton, Chase",SINGLETON,CHASE,CSINGLETON@UCI.EDU,
,,,,,,,,222367539,"Perez, Salvador",PEREZ,SALVADOR,SPEREZ@UCI.EDU,
,,,,,,,,223341386,"Kelly, Brent",KELLY,BRENT,BKELLY@UCI.EDU,
,,,,,,,,224315233,"Greer, Moana",GREER,MOANA,MGREER@UCI.EDU,
,,,,,,,,225289080,"Dodson, Linus",DODSON,LINUS,LDODSON@UCI.EDU,
,,,,,,,,226262927,"Hood, Francesca",HOOD,FRANCESCA,FHOOD@UCI.EDU,
,,,,,,,,227236774,"Garner, Noelani",GARNER,NOELANI,NGARNER@UCI.EDU,
,,,,,,,,228210621,"Brooks, Carter",BROOKS,CARTER,CBROOKS@UCI.EDU,
,,,,,,,,229184468,"William, Audrey",WILLIAM,AUDREY,AWILLIAM@UCI.EDU,
,,,,,,,,230158315,"Manning, Molly",MANNING,MOLLY,MMANNING@UCI.EDU,
,,,,,,,,231132162,"Barron, Elaine",BARRON,ELAINE,EBARRON@UCI.EDU,
,,,,,,,,232106009,"Bender, Nora",BENDER,NORA,NBENDER@UCI.EDU,
,,,,,,,,233079856,"Jenkins, Aurelia",JENKINS,AURELIA,AJENKINS@UCI.EDU,
,,,,,,,,234053703,"Joyce, Isabella",JOYCE,ISABELLA,IJOYCE@UCI.EDU,
,,,,,,,,235027550,"Tran, Dara",TRAN,DARA,DTRAN@UCI.EDU,
,,,,,,,,236001397,"Barnett, Uriah",BARNETT,URIAH,UBARNETT@UCI.EDU,
,,,,,,,,236975244,"Boyd, Stone",BOYD,STONE,SBOYD@UCI.EDU,
,,,,,,,,237949091,"Baxter, Benedict",BAXTER,BENEDICT,BBAXTER@UCI.EDU,
,,,,,,,,238922938,"Benjamin, Angela",BENJAMIN,ANGELA,ABENJAMIN@UCI.EDU,
,,,,,,,,239896785,"Fisher, Aphrodite",FISHER,APHRODITE,AFISHER@UCI.EDU,
,,,,,,,,240870632,"Perry, McKenzie",PERRY,MCKENZIE,MPERRY@UCI.EDU,
,,,,,,,,241844479,"Walton, Constance",WALTON,CONSTANCE,CWALTON@UCI.EDU,
,,,,,,,,242818326,"Vaughn, Shelley",VAUGHN,SHELLEY,SVAUGHN@UCI.EDU,
,,,,,,,,243792173,"Reeves, Kaitlin",REEVES,KAITLIN,KREEVES@UCI.EDU,
,,,,,,,,244766020,"Hopkins, Chaim",HOPKINS,CHAIM,CHOPKINS@UCI.EDU,
,,,,,,,,245739867,"Rocha, Lance",ROCHA,LANCE,LROCHA@UCI.EDU,
,,,,,,,,246713714,"Dunlap, Felix",DUNLAP,FELIX,FDUNLAP@UCI.EDU,
,,,,,,,,247687561,"Jackson, Josephine",JACKSON,JOSEPHINE,JJACKSON@UCI.EDU,
,,,,,,,,248661408,"Hester, Nigel",HESTER,NIGEL,NHESTER@UCI.EDU,
,,,,,,,,249635255,"Shaw, Garth",SHAW,GARTH,GSHAW@UCI.EDU,
,,,,,,,,250609102,"Wooten, Aline",WOOTEN,ALINE,AWOOTEN@UCI.EDU,
,,,,,,,,251582949,"Chandler, Orson",CHANDLER,ORSON,OCHANDLER@UCI.EDU,
,,,,,,,,252556796,"Brady, Trevor",BRADY,TREVOR,TBRADY@UCI.EDU,
,,,,,,,,253530643,"Hays, Tobias",HAYS,TOBIAS,THAYS@UCI.EDU,
,,,,,,,,254504490,"Schmidt, Zelenia",SCHMIDT,ZELENIA,ZSCHMIDT@UCI.EDU,
,,,,,,,,255478337,"Miranda, Hope",MIRANDA,HOPE,HMIRANDA@UCI.EDU,
,,,,,,,,256452184,"Bauer, Maya",BAUER,MAYA,MBAUER@UCI.EDU,
,,,,,,,,257426031,"Winters, Upton",WINTERS,UPTON,UWINTERS@UCI.EDU,
,,,,,,,,258399878,"Moore, Addison",MOORE,ADDISON,AMOORE@UCI.EDU,
,,,,,,,,259373725,"Preston, Tucker",PRESTON,TUCKER,TPRESTON@UCI.EDU,
,,,,,,,,260347572,"Duncan, May",DUNCAN,MAY,MDUNCAN@UCI.EDU,
,,,,,,,,261321419,"Townsend, Clio",TOWNSEND,CLIO,CTOWNSEND@UCI.EDU,
,,,,,,,,262295266,"Dunlap, Nayda",DUNLAP,NAYDA,NDUNLAP@UCI.EDU,
,,,,,,,,263269113,"Benson, Giacomo",BENSON,GIACOMO,GBENSON@UCI.EDU,
,,,,,,,,264242960,"Wilcox, Isaac",WILCOX,ISAAC,IWILCOX@UCI.EDU,
,,,,,,,,265216807,"Henry, Denton",HENRY,DENTON,DHENRY@UCI.EDU,
,,,,,,,,266190654,"Kelly, Lael",KELLY,LAEL,LKELLY@UCI.EDU,
,,,,,,,,267164501,"Campos, Gay",CAMPOS,GAY,GCAMPOS@UCI.EDU,
,,,,,,,,268138348,"Jefferson, Cameron",JEFFERSON,CAMERON,CJEFFERSON@UCI.EDU,
,,,,,,,,269112195,"Wilder, Bernard",WILDER,BERNARD,BWILDER@UCI.EDU,
,,,,,,,,270086042,"Bass, Leroy",BASS,LEROY,LBASS@UCI.EDU,
,,,,,,,,271059889,"Irwin, Jessamine",IRWIN,JESSAMINE,JIRWIN@UCI.EDU,
,,,,,,,,272033736,"Howell, Hayden",HOWELL,HAYDEN,HHOWELL@UCI.EDU,
,,,,,,,,273007583,"Vazquez, Gray",VAZQUEZ,GRAY,GVAZQUEZ@UCI.EDU,
,,,,,,,,273981430,"Roy, Mannix",ROY,MANNIX,MROY@UCI.EDU,
,,,,,,,,274955277,"Gonzalez, Lacy",GONZALEZ,LACY,LGONZALEZ@UCI.EDU,
,,,,,,,,275929124,"Maynard, Jarrod",MAYNARD,JARROD,JMAYNARD@UCI.EDU,
,,,,,,,,276902971,"Cardenas, Kenneth",CARDENAS,KENNETH,KCARDENAS@UCI.EDU,
,,,,,,,,277876818,"Villarreal, Thor",VILLARREAL,THOR,TVILLARREAL@UCI.EDU,
,,,,,,,,278850665,"Patton, Adrienne",PATTON,ADRIENNE,APATTON@UCI.EDU,
,,,,,,,,279824512,"Nunez, Savannah",NUNEZ,SAVANNAH,SNUNEZ@UCI.EDU,
,,,,,,,,280798359,"Nielsen, Paki",NIELSEN,PAKI,PNIELSEN@UCI.EDU,
,,,,,,,,281772206,"Mcclain, Penelope",MCCLAIN,PENELOPE,PMCCLAIN@UCI.EDU,
,,,,,,,,,,RAYMOND,HOWARD,HRAYMOND@UCI.EDU,
,,,,,,,,,,INGRAM,QUINLAN,QINGRAM@UCI.EDU,
,,,,,,,,,,CARSON,BELLE,BCARSON@UCI.EDU,
,,,,,,,,,,BEARD,HILLARY,HBEARD@UCI.EDU,
,,,,,,,,,,ROBERTSON,AMAL,AROBERTSON@UCI.EDU,
,,,,,,,,,,WHITNEY,LEE,LWHITNEY@UCI.EDU,
,,,,,,,,,,BRANCH,KARLY,KBRANCH@UCI.EDU,
,,,,,,,,,,BURNETT,HAYFA,HBURNETT@UCI.EDU,
,,,,,,,,,,NEWTON,MAXINE,MNEWTON@UCI.EDU,
,,,,,,,,,,MCMILLAN,BARRY,BMCMILLAN@UCI.EDU,
,,,,,,,,,,ABBOTT,GAIL,GABBOTT@UCI.EDU,
,,,,,,,,,,OLSEN,MELYSSA,MOLSEN@UCI.EDU,
,,,,,,,,,,ROJAS,WANDA,WROJAS@UCI.EDU,
,,,,,,,,,,ANTHONY,GEORGE,GANTHONY@UCI.EDU,
,,,,,,,,,,WHITE,GLENNA,GWHITE@UCI.EDU,
,,,,,,,,,,MURRAY,CAILIN,CMURRAY@UCI.EDU,
,,,,,,,,,,KIRK,CAMILLE,CKIRK@UCI.EDU,
,,,,,,,,,,GAINES,CANDICE,CGAINES@UCI.EDU,
,,,,,,,,,,TYLER,BLAIR,BTYLER@UCI.EDU,
,,,,,,,,,,STUART,AMY,ASTUART@UCI.EDU,
,,,,,,,,,,ROBERSON,CAMILLA,CROBERSON@UCI.EDU,
,,,,,,,,,,JIMENEZ,CHARDE,CJIMENEZ@UCI.EDU,
,,,,,,,,,,COBB,JADA,JCOBB@UCI.EDU,
,,,,,,,,,,DUKE,DILLON,DDUKE@UCI.EDU,
,,,,,,,,,,STEPHENS,URIAH,USTEPHENS@UCI.EDU,
,,,,,,,,,,MOONEY,CARA,CMOONEY@UCI.EDU,
,,,,,,,,,,WILKINS,KENNAN,KWILKINS@UCI.EDU,
,,,,,,,,,,ALBERT,ORLI,OALBERT@UCI.EDU,
,,,,,,,,,,LANCASTER,BRYNN,BLANCASTER@UCI.EDU,
,,,,,,,,,,SLATER,ARIANA,ASLATER@UCI.EDU,
,,,,,,,,,,ATKINSON,JELANI,JATKINSON@UCI.EDU,
,,,,,,,,,,WYATT,KEVIN,KWYATT@UCI.EDU,
,,,,,,,,,,NUNEZ,LATIFAH,LNUNEZ@UCI.EDU,
,,,,,,,,,,HURLEY,GARY,GHURLEY@UCI.EDU,
,,,,,,,,,,MCCONNELL,QUINLAN,QMCCONNELL@UCI.EDU,
,,,,,,,,,,NORRIS,DESIRAE,DNORRIS@UCI.EDU,
,,,,,,,,,,WILSON,GAY,GWILSON@UCI.EDU,
,,,,,,,,,,LOTT,CHASE,CLOTT@UCI.EDU,
,,,,,,,,,,TRAN,DALTON,DTRAN@UCI.EDU,
,,,,,,,,,,HERMAN,BO,BHERMAN@UCI.EDU,
,,,,,,,,,,GREER,REGINA,RGREER@UCI.EDU,
,,,,,,,,,,WAGNER,CLEMENTINE,CWAGNER@UCI.EDU,
,,,,,,,,,,VALDEZ,NASH,NVALDEZ@UCI.EDU,
,,,,,,,,,,GLASS,IGNACIA,IGLASS@UCI.EDU,
,,,,,,,,,,GARZA,MORGAN,MGARZA@UCI.EDU,
,,,,,,,,,,CRAIG,CAROL,CCRAIG@UCI.EDU,
,,,,,,,,,,KOCH,VAUGHAN,VKOCH@UCI.EDU,
,,,,,,,,,,GATES,LYNN,LGATES@UCI.EDU,
,,,,,,,,,,RASMUSSEN,SUSAN,SRASMUSSEN@UCI.EDU,
,,,,,,,,,,CRAWFORD,HUNTER,HCRAWFORD@UCI.EDU,
,,,,,,,,,,PHILLIPS,WALLACE,WPHILLIPS@UCI.EDU,
,,,,,,,,,,GLOVER,AUDRA,AGLOVER@UCI.EDU,
,,,,,,,,,,WILLIAM,JACK,JWILLIAM@UCI.EDU,
,,,,,,,,,,ATKINSON,LANI,LATKINSON@UCI.EDU,
,,,,,,,,,,LYNCH,KARINA,KLYNCH@UCI.EDU,
,,,,,,,,,,SPENCER,JAKEEM,JSPENCER@UCI.EDU,
,,,,,,,,,,GRIFFITH,JOEL,JGRIFFITH@UCI.EDU,
,,,,,,,,,,BONNER,CONSTANCE,CBONNER@UCI.EDU,
,,,,,,,,,,PRUITT,HOP,HPRUITT@UCI.EDU,
,,,,,,,,,,YANG,ZIA,ZYANG@UCI.EDU,
,,,,,,,,,,HART,THOMAS,THART@UCI.EDU,
,,,,,,,,,,RUSSELL,SHARON,SRUSSELL@UCI.EDU,
,,,,,,,,,,MOONEY,CULLEN,CMOONEY@UCI.EDU,
,,,,,,,,,,SHERMAN,CHAVA,CSHERMAN@UCI.EDU,
,,,,,,,,,,GUERRERO,RUTH,RGUERRERO@UCI.EDU,
,,,,,,,,,,MEDINA,KAREEM,KMEDINA@UCI.EDU,
,,,,,,,,,,BERNARD,NASIM,NBERNARD@UCI.EDU,
,,,,,,,,,,CONLEY,GISELA,GCONLEY@UCI.EDU,
,,,,,,,,,,LARSON,NISSIM,NLARSON@UCI.EDU,
,,,,,,,,,,DECKER,ANJOLIE,ADECKER@UCI.EDU,
,,,,,,,,,,OWENS,CYRUS,COWENS@UCI.EDU,
,,,,,,,,,,PECK,MOLLY,MPECK@UCI.EDU,
,,,,,,,,,,MCGUIRE,HAYES,HMCGUIRE@UCI.EDU,
,,,,,,,,,,SLOAN,LUNEA,LSLOAN@UCI.EDU,
,,,,,,,,,,ROBERTSON,UTA,UROBERTSON@UCI.EDU,
,,,,,,,,,,FRANK,LEE,LFRANK@UCI.EDU,
,,,,,,,,,,FLOYD,MARCIA,MFLOYD@UCI.EDU,
,,,,,,,,,,RIOS,SAVANNAH,SRIOS@UCI.EDU,
,,,,,,,,,,CHANEY,TARIK,TCHANEY@UCI.EDU,
,,,,,,,,,,ENGLISH,NEIL,NENGLISH@UCI.EDU,
,,,,,,,,,,ROSALES,MELANIE,MROSALES@UCI.EDU,
,,,,,,,,,,SWEET,FRANCIS,FSWEET@UCI.EDU,
,,,,,,,,,,HOOVER,TATIANA,THOOVER@UCI.EDU,
,,,,,,,,,,GREER,RAHIM,RGREER@UCI.EDU,
,,,,,,,,,,LEWIS,IFEOMA,ILEWIS@UCI.EDU,
,,,,,,,,,,GIBSON,LAMAR,LGIBSON@UCI.EDU,
,,,,,,,,,,CALDWELL,STONE,SCALDWELL@UCI.EDU,
,,,,,,,,,,TILLMAN,ZEUS,ZTILLMAN@UCI.EDU,
,,,,,,,,,,MCINTOSH,RENEE,RMCINTOSH@UCI.EDU,
,,,,,,,,,,BARRETT,MAYA,MBARRETT@UCI.EDU,
,,,,,,,,,,SAWYER,ODYSSEUS,OSAWYER@UCI.EDU,
,,,,,,,,,,JOHNSON,LESTER,LJOHNSON@UCI.EDU,
,,,,,,,,,,RICHARDSON,WHOOPI,WRICHARDSON@UCI.EDU,
,,,,,,,,,,MUNOZ,CHAVA,CMUNOZ@UCI.EDU,
,,,,,,,,,,POWERS,YARDLEY,YPOWERS@UCI.EDU,
,,,,,,,,,,HORN,STACY,SHORN@UCI.EDU,
,,,,,,,,,,HARDIN,ERASMUS,EHARDIN@UCI.EDU,
,,,,,,,,,,HALL,NATALIE,NHALL@UCI.EDU,
,,,,,,,,,,DUNCAN,JOY,JDUNCAN@UCI.EDU,
,,,,,,,,,,COX,BETHANY,BCOX@UCI.EDU,
,,,,,,,,,,ESTRADA,KIERAN,KESTRADA@UCI.EDU,
,,,,,,,,,,PHELPS,ZOE,ZPHELPS@UCI.EDU,
,,,,,,,,,,MCCARTY,IGNATIUS,IMCCARTY@UCI.EDU,
,,,,,,,,,,CARR,BERT,BCARR@UCI.EDU,
,,,,,,,,,,LE,ROARY,RLE@UCI.EDU,
,,,,,,,,,,MULLEN,AKEEM,AMULLEN@UCI.EDU,
,,,,,,,,,,BASS,JOSEPH,JBASS@UCI.EDU,
,,,,,,,,,,SUAREZ,FATIMA,FSUAREZ@UCI.EDU,
,,,,,,,,,,WELCH,CLINTON,CWELCH@UCI.EDU,
,,,,,,,,,,MORSE,MARIAM,MMORSE@UCI.EDU,
,,,,,,,,,,RAY,KENNEDY,KRAY@UCI.EDU,
,,,,,,,,,,GILBERT,TREVOR,TGILBERT@UCI.EDU,
,,,,,,,,,,GLENN,ETHAN,EGLENN@UCI.EDU,
,,,,,,,,,,HUFF,FALLON,FHUFF@UCI.EDU,
,,,,,,,,,,BIRD,ZENIA,ZBIRD@UCI.EDU,
,,,,,,,,,,LANDRY,MCKENZIE,MLANDRY@UCI.EDU,
,,,,,,,,,,DOMINGUEZ,KAREEM,KDOMINGUEZ@UCI.EDU,
,,,,,,,,,,GAMBLE,DENNIS,DGAMBLE@UCI.EDU,
,,,,,,,,,,SALAS,PRISCILLA,PSALAS@UCI.EDU,
,,,,,,,,,,SCHMIDT,LARISSA,LSCHMIDT@UCI.EDU,
,,,,,,,,,,FUENTES,EBONY,EFUENTES@UCI.EDU,
,,,,,,,,,,HART,KYLAN,KHART@UCI.EDU,
,,,,,,,,,,DORSEY,HAYFA,HDORSEY@UCI.EDU,
,,,,,,,,,,MOSS,WESLEY,WMOSS@UCI.EDU,
,,,,,,,,,,DOYLE,JARROD,JDOYLE@UCI.EDU,
,,,,,,,,,,KELLEY,ASPEN,AKELLEY@UCI.EDU,
,,,,,,,,,,MCGUIRE,NEHRU,NMCGUIRE@UCI.EDU,
,,,,,,,,,,MOSLEY,MAY,MMOSLEY@UCI.EDU,
,,,,,,,,,,VALDEZ,AUTUMN,AVALDEZ@UCI.EDU,
,,,,,,,,,,ROACH,HILEL,HROACH@UCI.EDU,
,,,,,,,,,,ANTHONY,OSCAR,OANTHONY@UCI.EDU,
,,,,,,,,,,ROACH,DEMETRIA,DROACH@UCI.EDU,
,,,,,,,,,,VAZQUEZ,LILLITH,LVAZQUEZ@UCI.EDU,
,,,,,,,,,,STUART,URSA,USTUART@UCI.EDU,
,,,,,,,,,,MACK,OCTAVIUS,OMACK@UCI.EDU,
,,,,,,,,,,FERNANDEZ,KUAME,KFERNANDEZ@UCI.EDU,
,,,,,,,,,,ALFORD,NELL,NALFORD@UCI.EDU,
,,,,,,,,,,NIELSEN,MARI,MNIELSEN@UCI.EDU,
,,,,,,,,,,BREWER,ARMANDO,ABREWER@UCI.EDU,
,,,,,,,,,,ROWE,SHELBY,SROWE@UCI.EDU,
,,,,,,,,,,DEAN,SYBILL,SDEAN@UCI.EDU,
,,,,,,,,,,JACOBS,XAVIERA,XJACOBS@UCI.EDU,
